"LastName"	"FirstName"	"DatasetID"	"Dataset"	"SpeciesName"	"AccSpeciesID"	"AccSpeciesName"	"ObservationID"	"ObsDataID"	"TraitID"	"TraitName"	"DataName"	"OriglName"	"OrigUnitStr"	"ValueKindName"	"OrigUncertaintyStr"	"UncertaintyName"	"Replicates"	"StdValue"	"UnitName"	"RelUncertaintyPercent"	"OrigObsDataID"	"ErrorRisk"	"Reference"	"Comment"	"max_height"	"42"	"45"	"47"	"59"	"60"	"61"	"62"	"68"	"80"	"92"	"112"	"113"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"193"	"216"	"226"	"232"	"235"	"283"	"325"	"327"	"413"	"448"	"505"	"506"	"507"	"515"	"703"	"706"	"708"	"709"	"713"	"719"	"882"	"911"	"1412"	"1736"	"1861"	"P50"	"2100"	"2200"	"k_sat"	"2358"	"2525"	"2537"	"2538"	"2539"	"2540"	"2541"	"2542"	"2543"	"Huber"	"2545"	"2546"	"2547"	"2548"	"2549"	"2550"	"2551"	"2552"	"2553"	"2554"	"2555"	"2556"	"2557"	"2558"	"2559"	"2560"	"2561"	"2562"	"2563"	"2564"	"2565"	"2566"	"2567"	"2568"	"2570"	"2571"	"2572"	"2573"	"2574"	"2575"	"2576"	"2577"	"2578"	"2579"	"2580"	"2581"	"2582"	"2583"	"2584"	"2585"	"2586"	"2587"	"2588"	"2589"	"2590"	"2591"	"2592"	"2593"	"2594"	"2656"	"6584"
"84"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cistus laurifolius"	13146	"Cistus laurifolius"	1727316	12539625	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	5.18044124408297	"mm2 mg-1"	NA	NA	1.49013	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	NA	"E"	NA	"S"	41.2166666666667	0.916666666666667	1000	10.9	NA	709	943	"ES_Prades_2"	"Martinez-Vilalta et al. 2002"	3.21666666666667	4.31666666666667	6.61666666666667	8.81666666666667	12.5166666666667	16.5166666666667	19.6166666666667	19.6166666666667	16.7166666666667	11.4166666666667	6.71666666666667	4.71666666666667	43.5164670658683	39.2709580838323	61.559880239521	59.437125748503	79.6032934131737	64.7440119760479	28.6571856287425	49.8847305389222	76.4191616766467	78.5419161676647	63.6826347305389	63.6826347305389	48.4	53.7	54.7	54.6	56.6	61.9	70.7	67.1	60	57	50.4	47.5	"WDS"	NA	"SD"	NA	NA	NA	66.9583333333333	"N"	"A"	1.5	NA	NA	NA	445.798265397803	"semi-ring-porous"	"sol"	"simple"	NA	14.0013336843842	"tracheids"	4	33.9234449760766	"Spain"	"Prades"	"S"	3.65	-6.35664651341852	0.000247523502932	0.50256259443654	0.12395844486056	"Prades"	-0.943353486581483	14.0395134021419	"S"	"PW"	"AD"	-3.925	-4.4	0.000712665613131	NA	NA	NA	58.9333333333333	32.3720070921684	0.0314073310085455	NA	NA	NA	NA	NA	NA	NA	NA	"vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	56.8833333333333	77.3	74.4	69.6	65.1	64.5	64	61.5	57	61.4	66.8	71.5	73.7	14.9	12.3	11.1	7.2	3.4	1.2	0.4	0.4	1	3.3	8.6	13.5	74	51.8044124408297
"86"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cochlospermum gillivraei"	13726	"Cochlospermum gillivraei"	1727323	12540306	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	16.5	"mm2 mg-1"	NA	NA	0.954149	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	15	"D"	NA	"T"	-19.1833333333333	145.75	60	18.5	7.02	1132	1647	"AU_Qld_ManyPeaks"	"Choat et al. 2005"	22.325	22.025	20.925	18.925	16.425	13.525	12.925	14.425	16.825	19.625	21.625	22.425	250.918673142503	244.250904205849	191.7276015294	85.2772553477317	48.0781233853467	20.4712204195515	17.3128035548207	16.9618683476284	15.5581275188592	33.3388446832696	77.0887671799111	131.01581068513	58.8	54.4	57.2	62.9	62.3	70.1	71.6	75	74.8	73.8	69.6	65.7	"TRS"	NA	NA	NA	NA	NA	57.125	"N"	"A"	6	NA	NA	NA	10	"semi-ring-porous"	NA	"simple"	8.56	104.8	NA	2	39.719298245614	"Australia"	"Many Peaks Range, Queensland"	"S"	1.44	-2.05	0.003982	7.75	0.44	"Many Peaks Range, Queensland"	-0.85	62.2950819672131	"S"	"PW"	"DH"	-0.44	-1.41	0.000569	NA	NA	NA	40	116.34	10.48	NA	NA	NA	NA	NA	NA	NA	NA	"vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	0.3	66.35	8.5	61.6	63.8	62.5	59.6	59.3	56.5	55.7	53.8	50.4	51.5	53.8	0.3	0.3	0.4	0.8	1	0.9	0.9	1	1	0.9	0.6	0.4	57	165
"89"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Comarostaphylis polifolia"	13997	"Comarostaphylis polifolia"	1727333	12541305	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	3.00613505077546	"mm2 mg-1"	NA	NA	2.49141	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	NA	"E"	NA	"S"	18.25	-97.4333333333333	2350	17	11.6666666666667	611	1569	"MX_Tehuacan"	"Bhaskar et al. 2007"	13.8416666666667	15.2416666666667	17.7416666666667	19.4416666666667	19.6416666666667	18.7416666666667	17.7416666666667	18.1416666666667	17.8416666666667	16.6416666666667	15.1416666666667	13.8416666666667	12.0448028673835	6.78888888888889	8.65035842293907	31.973476702509	68.2173835125448	123.951971326165	79.1672043010753	92.3069892473118	118.258064516129	50.0406810035842	12.7017921146953	6.89838709677419	57.4	59.8	55.1	45.2	40.6	37.1	38.1	41.4	36.4	47.5	53.1	54.8	"WDS"	NA	NA	NA	NA	NA	66.625	"N"	"A"	NA	NA	NA	NA	NA	NA	"sol + RM"	"scalariform"	NA	NA	"fibres"	NA	22.6296296296296	"Mexico"	"Tehuacan Valey"	"S"	4	-14.8	0.000153	0.67	0.3	"Tehuacan Valey"	-0.6	3.51851851851852	"S"	"W"	"DH"	-3.7	-4.56	0.000258287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"yes"	NA	NA	NA	NA	NA	0.649953840139004	47.2083333333333	26.3	63.6	59.6	57.3	58.4	64.4	71.1	72.6	72.8	73.8	71.3	68.9	6.4	4.6	2.4	1	0.4	0.2	0.3	0.4	0.3	1	3.4	5.9	65.7	30.0613505077546
"90"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia alliodora"	14397	"Cordia alliodora"	1727338	12541789	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	10.13067281	"mm2 mg-1"	NA	TRUE	2.24007	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	35	"D"	NA	"T"	10.35	-85.35	20	26.491	NA	1460	1787	"CR_PaloVerde"	"Choat et al. 2007"	26.016	26.316	27.516	28.016	27.416	26.616	26.616	26.316	26.116	25.916	25.516	25.516	1.59128065395095	1.59128065395095	6.36512261580381	34.2125340599455	194.136239782016	233.122615803815	129.689373297003	189.362397820163	299.160762942779	266.539509536785	92.2942779291553	11.9346049046322	61.9	64.6	64.5	63.7	52.4	42.3	45.2	42.9	41.4	41.8	50	53.2	"TRS"	NA	NA	NA	NA	NA	82.1166666666667	"N"	"A"	35	NA	NA	NA	62	"semi-ring-porous"	"sol + RM"	"simple"	NA	46.46433048	"fibres"	1	NA	"Costa Rica"	"Palo Verde National Park"	"S"	3.6	-6.02	0.001258637	9.562827947	NA	"Palo Verde National Park"	-1.05	15.702479338843	"S"	"PW"	"DH"	-2.133333333	-3.158333333	0.000128561	NA	NA	NA	NA	50.609533	0.74942468516129	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.9916666666667	0	77.1	74.7	73.6	74.7	81.6	86.4	85.6	88.1	88.4	89.5	83.1	0	0	0	0	0	0	0	0	0	0	0	0	82.6	101.3067281
"91"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia alliodora"	14397	"Cordia alliodora"	1727339	12541894	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	11.44952373	"mm2 mg-1"	NA	TRUE	1.70442	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	35	"D"	NA	"T"	9.16666666666667	-79.846036	100	26.2726666666667	NA	2600	1392	"PA_BCI"	"Choat et al. 2007"	25.706	26.306	27.206	27.606	27.106	26.206	26.606	26.206	25.806	25.706	25.406	25.406	73.8863287250384	31.9508448540707	27.9569892473118	92.8571428571429	284.562211981567	258.602150537634	280.568356374808	289.554531490015	265.591397849462	371.428571428571	388.402457757296	234.639016897081	56	65.2	61.9	57.8	47.5	45.6	45.4	41.8	43.3	41.4	44.2	47.3	"TRR"	NA	NA	NA	NA	NA	83.6666666666667	"N"	"A"	8	NA	NA	NA	71	"semi-ring-porous"	"sol + RM"	"simple"	NA	46.83283811	"fibres"	1	NA	"Panama"	"Barro Colorado Island (BCI)"	"S"	2.93	-5.15	0.001203539	10.99587564	NA	"Barro Colorado Island (BCI)"	-0.75	17.1171171171171	"S"	"PW"	"DH"	-0.5625	-1.6125	0.000107601	NA	NA	NA	NA	49.71627692	0.659617438169014	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.7833333333333	0	80.3	73.5	75.9	79.1	86.3	86.7	86.7	88.8	87.6	89.1	87.5	0	0	0	0	0	0	0	0	0	0	0	0	82.5	114.4952373
"92"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia alliodora"	14397	"Cordia alliodora"	1727341	12542092	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	11.62621607	"mm2 mg-1"	NA	NA	1.63739	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	35	"D"	NA	"T"	10.4166666666667	-84	70	25.9856666666667	NA	4200	1585	"CR_LaSelva"	"Choat et al. 2007"	25.494	25.794	26.894	27.394	26.994	26.094	26.294	25.994	25.594	25.394	24.994	24.894	264.846077457795	196.027805362463	176.216484607746	260.675273088381	369.116186693148	414.995034756703	484.856007944389	418.123138033764	351.390268123138	370.158887785502	435.849056603774	457.745779543198	46.7	49.5	51.6	51.6	49.7	46.7	43.4	43.7	45.3	44.4	44.9	46.1	"TRR"	NA	NA	NA	NA	NA	85.875	"N"	"A"	20	NA	NA	NA	35	"semi-ring-porous"	"sol + RM"	"simple"	NA	48.53186698	"fibres"	1	NA	"Costa Rica"	"La Selva Research Station"	"S"	1.78	-3.65	0.001022978	8.931733887	NA	"La Selva Research Station"	NA	20.3208556149733	"S"	"PW"	"DH"	-0.125	NA	0.000112209	NA	NA	NA	NA	53.14686915	1.38662477085714	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.9666666666667	0	86	84.5	83.2	83.1	84.3	85.9	87.8	87.6	86.8	87.4	87.2	0	0	0	0	0	0	0	0	0	0	0	0	86.7	116.2621607
"93"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia collococa"	14442	"Cordia nodosa"	1727344	12542377	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	7.565508966	"mm2 mg-1"	NA	NA	3.46196	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	15	"D"	NA	"T"	10.35	-85.35	20	26.491	NA	1460	1787	"CR_PaloVerde"	"Choat et al. 2007"	26.016	26.316	27.516	28.016	27.416	26.616	26.616	26.316	26.116	25.916	25.516	25.516	1.59128065395095	1.59128065395095	6.36512261580381	34.2125340599455	194.136239782016	233.122615803815	129.689373297003	189.362397820163	299.160762942779	266.539509536785	92.2942779291553	11.9346049046322	61.9	64.6	64.5	63.7	52.4	42.3	45.2	42.9	41.4	41.8	50	53.2	"TRS"	NA	NA	NA	NA	NA	82.1166666666667	"N"	"A"	8	NA	NA	NA	39	"diffuse-porous"	NA	"simple"	NA	51.09027392	"fibres"	2	NA	"Costa Rica"	"Palo Verde National Park"	"S"	2.34	-4.05	0.000404829	3.71533023	NA	"Palo Verde National Park"	-0.65	22.2222222222222	"S"	"PW"	"DH"	-0.941666667	-1.911111111	0.000111544	NA	NA	NA	NA	55.73397103	1.31000702358974	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.9916666666667	0	77.1	74.7	73.6	74.7	81.6	86.4	85.6	88.1	88.4	89.5	83.1	0	0	0	0	0	0	0	0	0	0	0	0	82.6	75.65508966
"94"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia cymosa"	66881	"Cordia cymosa"	1727345	12542478	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	13.69162853	"mm2 mg-1"	NA	NA	0.342178	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	30	"E"	NA	"T"	10.4166666666667	-84	70	25.9856666666667	NA	4200	1585	"CR_LaSelva"	"Choat et al. 2007"	25.494	25.794	26.894	27.394	26.994	26.094	26.294	25.994	25.594	25.394	24.994	24.894	264.846077457795	196.027805362463	176.216484607746	260.675273088381	369.116186693148	414.995034756703	484.856007944389	418.123138033764	351.390268123138	370.158887785502	435.849056603774	457.745779543198	46.7	49.5	51.6	51.6	49.7	46.7	43.4	43.7	45.3	44.4	44.9	46.1	"TRR"	NA	NA	NA	NA	NA	85.875	"N"	"A"	10	NA	NA	NA	55	NA	NA	"simple"	NA	46.39670081	"fibres"	1	NA	"Costa Rica"	"La Selva Research Station"	"S"	1.2	-2.55	0.000807631	7.806902666	NA	"La Selva Research Station"	NA	28.1481481481482	"S"	"PW"	"DH"	-0.2375	NA	9.63933e-05	NA	NA	NA	NA	51.48222814	0.843576378363636	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.9666666666667	0	86	84.5	83.2	83.1	84.3	85.9	87.8	87.6	86.8	87.4	87.2	0	0	0	0	0	0	0	0	0	0	0	0	86.7	136.9162853
"95"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia dentata"	14396	"Cordia alba"	1727346	12542583	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	11.37434	"mm2 mg-1"	NA	TRUE	0.808382	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	10	"E"	NA	"S"	10.35	-85.35	20	26.491	NA	1460	1787	"CR_PaloVerde"	"Choat et al. 2007"	26.016	26.316	27.516	28.016	27.416	26.616	26.616	26.316	26.116	25.916	25.516	25.516	1.59128065395095	1.59128065395095	6.36512261580381	34.2125340599455	194.136239782016	233.122615803815	129.689373297003	189.362397820163	299.160762942779	266.539509536785	92.2942779291553	11.9346049046322	61.9	64.6	64.5	63.7	52.4	42.3	45.2	42.9	41.4	41.8	50	53.2	"TRS"	NA	NA	NA	NA	NA	82.1166666666667	"N"	"A"	7	NA	NA	NA	21	"diffuse-porous"	"sol + RM"	"simple"	NA	51.89876451	"fibres"	3	NA	"Costa Rica"	"Palo Verde National Park"	"S"	3.6	-6.25	0.000251484	1.504974247	NA	"Palo Verde National Park"	-1	14.3396226415094	"S"	"PW"	"DH"	-1.2	-2.122222222	0.000177459	NA	NA	NA	NA	55.68631758	2.47136973857143	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.9916666666667	0	77.1	74.7	73.6	74.7	81.6	86.4	85.6	88.1	88.4	89.5	83.1	0	0	0	0	0	0	0	0	0	0	0	0	82.6	113.7434
"96"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia lasiocalyx"	14430	"Cordia lasiocalyx"	1727348	12542783	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	17.85176439	"mm2 mg-1"	NA	NA	0.582352	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	10	"E"	NA	"T"	9.16666666666667	-79.846036	100	26.2726666666667	NA	2600	1392	"PA_BCI"	"Choat et al. 2007"	25.706	26.306	27.206	27.606	27.106	26.206	26.606	26.206	25.806	25.706	25.406	25.406	73.8863287250384	31.9508448540707	27.9569892473118	92.8571428571429	284.562211981567	258.602150537634	280.568356374808	289.554531490015	265.591397849462	371.428571428571	388.402457757296	234.639016897081	56	65.2	61.9	57.8	47.5	45.6	45.4	41.8	43.3	41.4	44.2	47.3	"TRR"	NA	NA	NA	NA	NA	83.6666666666667	"N"	"A"	6	NA	NA	NA	37	"diffuse-porous"	NA	"simple"	NA	49.46496068	"fibres"	3	NA	"Panama"	"Barro Colorado Island (BCI)"	"S"	2.57	-4.27	0.000191891	3.764341188	NA	"Barro Colorado Island (BCI)"	-0.9	22.3529411764706	"S"	"PW"	"DH"	-0.5525	-1.0125	6.70059e-05	NA	NA	NA	NA	55.15418417	1.33689082918919	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.7833333333333	0	80.3	73.5	75.9	79.1	86.3	86.7	86.7	88.8	87.6	89.1	87.5	0	0	0	0	0	0	0	0	0	0	0	0	82.5	178.5176439
"97"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Cordia lucidula"	14433	"Cordia lucidula"	1727349	12542886	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	17.82559317	"mm2 mg-1"	NA	TRUE	0.579728	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	10	"E"	NA	"T"	10.4166666666667	-84	70	25.9856666666667	NA	4200	1585	"CR_LaSelva"	"Choat et al. 2007"	25.494	25.794	26.894	27.394	26.994	26.094	26.294	25.994	25.594	25.394	24.994	24.894	264.846077457795	196.027805362463	176.216484607746	260.675273088381	369.116186693148	414.995034756703	484.856007944389	418.123138033764	351.390268123138	370.158887785502	435.849056603774	457.745779543198	46.7	49.5	51.6	51.6	49.7	46.7	43.4	43.7	45.3	44.4	44.9	46.1	"TRR"	NA	NA	NA	NA	NA	85.875	"N"	"A"	6	NA	NA	NA	23	"diffuse-porous"	NA	"simple"	NA	43.75160183	"fibres"	3	NA	"Costa Rica"	"La Selva Research Station"	"S"	1.58	-2.97	0.000288741	3.323462731	NA	"La Selva Research Station"	-0.23	27.3381294964029	"S"	"PW"	"DH"	-0.2875	NA	5.45582e-05	NA	NA	NA	NA	47.81108136	1.90224355782609	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.9666666666667	0	86	84.5	83.2	83.1	84.3	85.9	87.8	87.6	86.8	87.4	87.2	0	0	0	0	0	0	0	0	0	0	0	0	86.7	178.2559317
